PropKey,AccountKey,tenant_owner,bill_code,start_date,end_date,Meter_Reads_2019,kWh_2019,Meter_Reads_2020,kWh_2020,Meter_Reads_2021,kWh_2021,Total_Meter_Reads,Total_kWh,category,NGBRHOOD,ZONECAT,CensusTract,DecadeEffective,DecadeBuilt,Foundation,Heating_Type,Sqrfeet,Number_of_2Piece_Baths,Number_of_3Piece_Baths,Number_of_Full_Baths,Number_of_Bedrooms,Number_of_Storeys,Pool,Tenure,TypeofDwelling,BuildingKey,Storey_Desc,Build
2179201832439928131,-6533126704840251577,T,101   ,6/20/2013 0:00:00,,6,5912,6,5444,6,5726,18,17082,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,1,2,0,,6-10 Years,CONDO,,, FRAME
4801070573711586887,8775639420156050765,T,101   ,11/28/2015 0:00:00,,6,8728,6,10561,6,8485,18,27774,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,1,2,0,,6-10 Years,CONDO,,, FRAME
-4912488638557363642,4396668887396093263,T,101   ,8/29/2015 0:00:00,,6,4823,6,4153,6,4263,18,13239,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,2,0,,6-10 Years,CONDO,,, FRAME
5482767629484777029,-7040443431707545280,T,101   ,6/1/2004 0:00:00,,6,3276,6,3030,6,2999,18,9305,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,2,0,,16-20 Years,CONDO,,, FRAME
4106347147847050056,-848281603690508471,T,101   ,5/15/2008 0:00:00,,6,5420,6,4204,6,4054,18,13678,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,11-15 Years,CONDO,,, FRAME
25043119019768897,-373944188118066363,T,101   ,11/26/2010 0:00:00,,6,5528,6,4703,6,5601,18,15832,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,800,0,0,1,1,0,,11-15 Years,CONDO,,, FRAME
7520296211797061440,6878040814685593155,T,101   ,6/1/2004 0:00:00,,6,3413,6,3438,6,3339,18,10190,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,700,0,0,1,1,0,,16-20 Years,CONDO,,, FRAME
-1430555971243996083,-5834625637933431220,T,101   ,6/1/2004 0:00:00,,6,6626,6,6908,6,6894,18,20428,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,2,0,,6-10 Years,CONDO,,, FRAME
-3681176810292697523,3345255477239653952,T,101   ,12/31/2015 0:00:00,,6,3449,6,3346,6,3542,18,10337,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,3,0,,6-10 Years,CONDO,,, FRAME
7869505714158795855,-3806666494291358142,T,101   ,4/29/2007 0:00:00,,6,5226,6,5273,6,5523,18,16022,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,1,2,0,,11-15 Years,CONDO,,, FRAME
5197031084711755336,-4752138222471744447,T,101   ,10/1/2011 0:00:00,,6,5085,6,5653,6,6746,18,17484,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,1,2,0,,11-15 Years,CONDO,,, FRAME
3733705817518563651,-9176803374863152575,T,101   ,4/27/2007 0:00:00,,6,6763,6,4210,6,3101,18,14074,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,700,0,0,1,1,0,,11-15 Years,CONDO,,, FRAME
4009560841707107149,44616708875442504,T,101   ,3/1/2016 0:00:00,,6,6518,6,7052,6,5859,18,19429,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,700,0,0,1,1,0,,16-20 Years,CONDO,,, FRAME
-1653301224574168253,-162296947248384190,T,101   ,10/21/2009 0:00:00,,6,3776,6,4351,6,3688,18,11815,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,1000,0,0,1,2,0,,11-15 Years,CONDO,,, FRAME
-3783308263647718585,-1645957996815886778,T,101   ,6/28/2007 0:00:00,,6,4741,6,4221,6,4927,18,13889,RE,VICTORY HEIGHTS,APARTMENT (LOW RISE),9330209,2001 to 2010,2001 to 2010,,,900,0,0,1,2,0,,11-15 Years,CONDO,,, FRAME
3522751769267678277,822855536932038469,T,101   ,9/29/2012 0:00:00,,6,2497,6,2554,6,2578,18,7629,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,900,1,0,1,2,0,,6-10 Years,CONDO,,, FRAME
1113133303047164736,-623632139333533880,T,101   ,3/30/2001 0:00:00,,6,3016,6,3630,6,3253,18,9899,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,900,0,0,1,2,0,,20+ Years,CONDO,,, FRAME
8349376025662895951,-2497417134886248636,T,101   ,10/1/2011 0:00:00,,6,1810,6,2377,6,1677,18,5864,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,1000,1,0,1,2,0,,11-15 Years,CONDO,,, FRAME
3726463969394200131,5749207749112320835,T,101   ,11/10/2012 0:00:00,,6,2280,6,2884,6,2733,18,7897,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,1100,1,0,1,2,0,,6-10 Years,CONDO,,, FRAME
7110785906145996874,1213367769779447361,T,101   ,6/1/1996 0:00:00,,6,1434,6,1740,6,1689,18,4863,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,1000,1,0,1,2,0,,20+ Years,CONDO,,, FRAME
7674767905150437701,1590472891374328655,T,101   ,6/4/2003 0:00:00,,6,2132,6,2520,6,2169,18,6821,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,900,0,0,1,2,0,,6-10 Years,CONDO,,, FRAME
-992489957870584500,-5508941631731037109,T,101   ,7/31/1993 0:00:00,,6,3339,6,3590,6,3361,18,10290,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,1000,1,0,1,2,0,,16-20 Years,CONDO,,, FRAME
-8285956877623689140,2714307810983818312,T,101   ,3/12/1983 0:00:00,,6,961,6,983,6,976,18,2920,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,1100,1,0,1,2,0,,20+ Years,CONDO,,, FRAME
-1096138189100911029,-2442756508077507519,T,101   ,7/1/2008 0:00:00,,6,1034,6,911,6,934,18,2879,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,900,0,0,1,1,0,,11-15 Years,CONDO,,, FRAME
3230300558579772491,-7247476372314137024,T,101   ,1/26/2017 0:00:00,,6,1911,6,4000,6,4046,18,9957,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,1000,1,0,1,2,0,,5 or less years,CONDO,,, FRAME
-525372441759413696,2807427774457778496,T,101   ,1/1/1981 0:00:00,,6,1897,6,2180,6,2261,18,6338,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,900,0,0,1,2,0,,5 or less years,CONDO,,, FRAME
2645186537332884554,-2534932167960128945,T,101   ,12/15/2001 0:00:00,,6,5322,6,5778,6,5518,18,16618,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,1000,1,0,1,2,0,,20+ Years,CONDO,,, FRAME
1864120090131213640,4945913222190168130,T,101   ,8/1/1997 0:00:00,,6,2522,6,2716,6,2698,18,7936,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,1100,1,0,1,2,0,,20+ Years,CONDO,,, FRAME
7306368091642380354,6707664620138222150,T,101   ,8/27/2018 0:00:00,,6,1468,6,1566,6,1609,18,4643,RE,BROW OF THE HILL,APARTMENT (LOW RISE),9330204.0099999998,1971 to 1980,1971 to 1980,,,900,0,0,1,1,0,,5 or less years,CONDO,,, FRAME
6151045848569985605,857320077655919436,T,101   ,10/18/2002 0:00:00,,6,6753,6,8187,6,7572,18,22512,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1981 to 1990,Before 1921,Basement,,2700,0,0,2,3,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
-4290452297756917941,-8764180590903734708,T,101   ,2/25/2014 0:00:00,,6,14310,6,15997,6,15262,18,45569,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1981 to 1990,Before 1921,Basement,,2200,1,0,2,4,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
-4732516044698720690,-3272080775213769650,T,101   ,11/29/1993 0:00:00,,6,9846,6,11827,6,12337,18,34010,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1991 to 2000,1991 to 2000,Crawl,,2000,1,2,0,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , NEW STANDARD
-7758181283887916466,-6175097906390574016,T,101   ,2/24/2003 0:00:00,,6,6770,6,7539,6,6539,18,20848,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1961 to 1970,Before 1921,Basement,,1900,0,0,1,4,1.5,,16-20 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
8249950755705061192,338391593353674049,T,101   ,9/30/2006 0:00:00,,6,19854,6,18813,6,21572,18,60239,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1991 to 2000,Before 1921,Basement,,2200,0,0,3,5,1.5,,16-20 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
-6587118071884476594,5198681013353434438,T,101   ,4/30/1997 0:00:00,,6,8836,6,8512,6,8938,18,26286,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1951 to 1960,1931 to 1940,Basement,,3100,1,1,1,6,1.5,,20+ Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
-7909998654990839737,-710222155243429822,T,101   ,12/25/2013 0:00:00,,6,7159,6,7418,6,8683,18,23260,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1971 to 1980,1921 to 1930,Basement,,2100,0,1,1,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
8542705714501098568,7397163628093959490,T,101   ,9/25/2018 0:00:00,,6,6891,6,7430,6,10470,18,24791,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1951 to 1960,Before 1921,Basement,,2400,0,1,1,6,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
454650711072202830,1776030592831207490,T,101   ,9/5/2014 0:00:00,,6,10737,8,12793,6,12622,20,36152,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1961 to 1970,Before 1921,Basement,,1500,0,0,1,4,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
1307078438020644421,617937268752851019,T,101   ,7/12/2016 0:00:00,,6,9422,6,9611,6,9682,18,28715,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1971 to 1980,1941 to 1950,Crawl,,900,0,0,1,2,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
6716488353142487371,3205007276581408845,T,101   ,5/18/2004 0:00:00,,6,9265,6,10782,6,11997,18,32044,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,2001 to 2010,2001 to 2010,Partial Basement,,2900,2,0,4,6,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
6099058361200423232,-6259757811634473914,T,101   ,7/28/2011 0:00:00,,6,3156,8,4020,6,4045,20,11221,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1961 to 1970,Before 1921,Basement,,2100,0,0,1,3,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
-3678590081334829499,-3149284989269087419,T,101   ,1/31/2018 0:00:00,,6,8089,6,8501,6,6955,18,23545,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,2011 or Newer,2011 or Newer,Partial Basement,,2800,1,0,3,4,2,,5 or less years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
4669631006158404676,-986627019286505406,T,101   ,4/17/2014 0:00:00,,6,10306,6,11278,6,10603,18,32187,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1981 to 1990,Before 1921,Partial Basement,,2100,0,0,3,5,2,,11-15 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
3188621261911563084,-7700525428598215609,T,101   ,4/21/1999 0:00:00,,6,11299,6,11037,6,11289,18,33625,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1961 to 1970,1941 to 1950,Partial Basement,,2200,0,0,2,6,1.5,,20+ Years,SINGLE FAMILY,,1 1/2 STY SFD , AFTER 1930 - STD
257508839690941515,-4669036160428077504,T,101   ,5/31/2011 0:00:00,,6,16656,6,16740,6,13954,18,47350,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1961 to 1970,1941 to 1950,Basement,,1700,0,1,2,5,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
4970536727522730051,-3473291485210482873,T,101   ,6/27/2016 0:00:00,,6,10436,6,11633,6,11373,18,33442,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1981 to 1990,1961 to 1970,Crawl,,1100,0,0,1,3,1,,6-10 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1960 - MODERN STD
-8073483011420604345,5120314352962838597,T,101   ,12/1/2017 0:00:00,,6,7404,6,9011,6,9780,18,26195,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1981 to 1990,1981 to 1990,Basement,,2400,1,0,2,3,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , NEW STANDARD
4250675205662860364,5036038479910501448,T,101   ,12/17/2016 0:00:00,,6,12859,6,15892,6,17089,18,45840,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,2011 or Newer,1921 to 1930,Basement,,2200,0,0,3,5,1.5,,6-10 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
7966965541002403905,-6730442214193345727,T,101   ,8/31/2014 0:00:00,,6,13153,6,12101,6,12998,18,38252,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,2001 to 2010,2001 to 2010,Basement,,2400,0,0,3,5,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , NEW STANDARD
-9123743546004261048,-7245258472140587199,T,101   ,8/4/2017 0:00:00,,6,9207,6,9783,6,10399,18,29389,RE,NORTH ARM NORTH,INDUSTRIAL,9330202,1971 to 1980,1931 to 1940,Partial Basement,,1600,0,0,1,1,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
1706661170505857097,597852627086616389,T,103   ,9/23/2005 0:00:00,,12,8746,12,5567,12,8349,36,22662,CR,,INDUSTRIAL,9330202,1971 to 1980,Before 1921,Basement,,2300,1,0,2,6,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-7660980763281571507,897781418306850637,T,202   ,4/10/2018 0:00:00,,12,823,12,380,12,191,36,1394,CR,,COMMERCIAL,9330202,1961 to 1970,Before 1921,Partial Basement,,1400,0,0,2,2,2,,5 or less years,SINGLE FAMILY,,2 STY DUPLEX , AFTER 1930 - STD
8397448171015242568,8832199165395410757,T,103   ,4/10/2018 0:00:00,,12,11959,12,15506,14,12073,38,39538,CR,,COMMERCIAL,9330202,1971 to 1980,Before 1921,Basement,,1700,0,0,2,3,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
783644262839092811,-7079904654483395256,T,101   ,9/30/2017 0:00:00,,6,3528,6,4633,6,4393,18,12554,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1951 to 1960,1941 to 1950,Basement,,1800,0,0,1,4,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-5357203025299404733,8237434961471023174,T,101   ,4/2/2013 0:00:00,,6,11865,6,13859,6,14639,18,40363,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,2001 to 2010,2001 to 2010,Partial Basement,,2800,0,0,4,7,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , NEW SEMICUSTOM
762137563431097164,5593395099082393676,T,101   ,9/16/2007 0:00:00,,6,12281,6,13060,6,12822,18,38163,RE,DOWNTOWN,COMMERCIAL,9330206,2001 to 2010,2001 to 2010,,,1200,0,0,2,2,0,,11-15 Years,CONDO,-5081525911029970618,, HI-RISE
6265485817177367881,5173234673989032518,T,101   ,12/17/2015 0:00:00,,6,2849,6,3453,6,3111,18,9413,RE,DOWNTOWN,COMMERCIAL,9330206,2001 to 2010,2001 to 2010,,,900,0,0,1,1,0,,6-10 Years,CONDO,-5081525911029970618,, HI-RISE
3701410964014297420,-6439701162308213427,T,101   ,7/29/2017 0:00:00,,6,8949,6,11418,6,11675,18,32042,RE,DOWNTOWN,COMMERCIAL,9330206,2001 to 2010,2001 to 2010,,,1500,0,0,2,2,0,,5 or less years,CONDO,-5081525911029970618,, HI-RISE
8978955200354112840,-678050774014192063,T,101   ,3/10/2015 0:00:00,,6,17628,6,19509,6,16794,18,53931,RE,DOWNTOWN,COMMERCIAL,9330206,2001 to 2010,2001 to 2010,,,1300,0,0,2,2,0,,6-10 Years,CONDO,-5081525911029970618,, HI-RISE
-8433836294952730814,1519752996929682249,T,101   ,3/1/2018 0:00:00,,6,8706,6,7887,6,10953,18,27546,RE,DOWNTOWN,COMMERCIAL,9330206,2001 to 2010,2001 to 2010,,,1200,0,0,2,2,0,,11-15 Years,CONDO,-5081525911029970618,, HI-RISE
-3498679882965559729,-7544207027941678522,T,101   ,6/23/2005 0:00:00,,6,11905,6,12101,6,12050,18,36056,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1961 to 1970,1951 to 1960,Crawl,,800,0,0,1,2,1,,16-20 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
3169537998427925571,-30976817786322111,T,101   ,8/16/2009 0:00:00,,6,6411,6,17277,6,6870,18,30558,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1981 to 1990,1971 to 1980,Partial Basement,,900,0,0,1,2,1,,11-15 Years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-6860858859295681208,-3894574838774752446,T,101   ,12/1/2012 0:00:00,,6,15039,6,17427,6,19108,18,51574,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1941 to 1950,1921 to 1930,Crawl,,1200,0,0,1,3,1.5,,11-15 Years,SINGLE FAMILY,,1 1/2 STY SFD , BEFORE 1930 - FAIR
8529947621486928715,2835657772941599296,T,101   ,6/4/2013 0:00:00,,6,4575,6,3387,6,2876,18,10838,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,700,0,0,1,1,0,,6-10 Years,CONDO,,, FRAME
4034578578691455301,-8419405843585377208,T,101   ,6/1/2015 0:00:00,,6,2009,6,2071,6,2084,18,6164,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,1,1,2,0,,16-20 Years,CONDO,,, FRAME
2995267297322116428,8057832317448757317,T,101   ,4/29/2016 0:00:00,,6,3937,6,6606,6,8720,18,19263,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,900,0,0,1,2,0,,6-10 Years,CONDO,,, FRAME
7737792137247755087,-5961490256927791808,T,101   ,4/15/1999 0:00:00,,6,8493,6,8767,8,8724,20,25984,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,0,1,2,0,,20+ Years,CONDO,,, FRAME
-7700449282989354169,-5191616424923520433,T,101   ,8/15/2018 0:00:00,,6,6668,6,6106,6,5830,18,18604,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,1,1,2,0,,5 or less years,CONDO,,, FRAME
-4888386531692941489,3001981103631829323,T,101   ,11/21/2010 0:00:00,,6,3440,6,3578,6,3553,18,10571,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,800,0,0,1,1,0,,11-15 Years,CONDO,,, FRAME
-5831603993040480442,599236415879704907,T,101   ,8/15/2018 0:00:00,,6,1257,6,1341,8,1601,20,4199,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,900,0,1,1,2,0,,5 or less years,CONDO,,, FRAME
3615797455560604485,-9148503566021992378,T,101   ,12/15/2017 0:00:00,,6,3589,6,3615,6,3727,18,10931,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,1,1,2,0,,5 or less years,CONDO,,, FRAME
7876925358877865545,1187915618061423694,T,101   ,6/27/2010 0:00:00,,6,3869,6,4237,8,3998,20,12104,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,900,0,0,1,2,0,,11-15 Years,CONDO,,, FRAME
4179277929384017732,-8546731611223166139,T,101   ,11/21/2009 0:00:00,,6,3449,6,3727,6,3086,18,10262,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,0,1,2,0,,11-15 Years,CONDO,,, FRAME
3669563699732213838,3318931452417064003,T,101   ,3/28/2007 0:00:00,,6,4173,6,4022,6,4891,18,13086,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,800,0,0,1,1,0,,11-15 Years,CONDO,,, FRAME
151484108895237956,-3977477258225730229,T,101   ,6/30/2018 0:00:00,,6,2254,6,3752,6,4389,18,10395,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,1,1,2,0,,5 or less years,CONDO,,, FRAME
-8513134268291886003,8443864338826644544,T,101   ,12/15/2007 0:00:00,,6,1309,6,2386,6,2613,18,6308,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,900,0,0,1,1,0,,5 or less years,CONDO,,, FRAME
-2943949337210080439,5950832609210435140,T,101   ,11/30/2013 0:00:00,,6,3554,6,4076,6,4442,18,12072,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,900,0,1,1,2,0,,6-10 Years,CONDO,,, FRAME
445939009761622084,4576318012603722831,T,101   ,9/29/2017 0:00:00,,6,2658,6,2646,6,8151,18,13455,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,0,1,2,0,,5 or less years,CONDO,,, FRAME
-8928751572974749120,-4839414041919955134,T,101   ,7/6/2007 0:00:00,,6,4531,6,4705,6,4928,18,14164,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,900,0,0,1,2,0,,5 or less years,CONDO,,, FRAME
3683596452822952514,-8338124872085284027,T,101   ,5/1/2016 0:00:00,,6,3768,6,4935,6,4908,18,13611,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,1,1,2,0,,11-15 Years,CONDO,,, FRAME
4043392042189498945,466718870938954050,T,101   ,2/17/2018 0:00:00,,6,3649,6,4439,6,4518,18,12606,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,800,0,0,1,1,0,,5 or less years,CONDO,,, FRAME
-5407023951056623027,-8499986333035192756,T,101   ,8/31/2007 0:00:00,,6,2889,6,3546,6,2736,18,9171,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,1,1,2,0,,11-15 Years,CONDO,,, FRAME
6762283265984904001,-5886316070255048382,T,101   ,6/17/2005 0:00:00,,6,4505,6,4811,6,4866,18,14182,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,900,0,0,1,1,0,,5 or less years,CONDO,,, FRAME
-7119770974736515001,2886312573331883336,T,101   ,12/20/2014 0:00:00,,6,3984,6,2710,6,2997,18,9691,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,1,1,2,0,,6-10 Years,CONDO,,, FRAME
-3992029712143344056,2653763671322226763,T,101   ,2/1/2018 0:00:00,,6,3376,6,3079,6,2971,18,9426,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,1000,0,1,1,2,0,,11-15 Years,CONDO,,, FRAME
-2469381846088021184,-7375940160652086714,T,101   ,12/16/2006 0:00:00,,6,5093,6,5370,6,5649,18,16112,RE,BROW OF THE HILL,APARTMENT (HIGH RISE),9330204.0099999998,1991 to 2000,1991 to 2000,,,900,0,0,1,1,0,,16-20 Years,CONDO,,, FRAME
-6450533611097018036,8617249635865370699,T,101   ,8/1/1995 0:00:00,,6,6498,6,6502,6,6397,18,19397,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1961 to 1970,Before 1921,Partial Basement,,1900,0,0,1,3,2,,20+ Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
6602202281670359626,2269322966716633157,T,101   ,4/20/2012 0:00:00,,6,5133,6,5118,6,4746,18,14997,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1971 to 1980,Before 1921,Partial Basement,,1600,0,1,1,3,2,,6-10 Years,SINGLE FAMILY,,2 STY SFD , BEFORE 1930 - FAIR
869283515177527361,-1610311255243543473,T,101   ,7/27/2016 0:00:00,,6,5736,6,8777,6,8488,18,23001,RE,BROW OF THE HILL,SINGLE DETACHED,9330204.0099999998,1961 to 1970,1951 to 1960,Basement,,1800,0,0,2,4,1,,5 or less years,SINGLE FAMILY,,1 STY SFD , AFTER 1930 - STD
-1604204968512329651,658700199632567110,T,101   ,1/1/1981 0:00:00,,6,5288,6,5280,6,5900,18,16468,RE,GLENBROOKE NORTH,SINGLE DETACHED,9330205.0199999996,1961 to 1970,1921 to 1930,Basement,,2500,0,0,1,4,1,,20+ Years,SINGLE FAMILY,,1 STY SFD , BEFORE 1930 - FAIR
